age	C0.4	C2	C10	C25	C50	C75	C90	C98	C99.6
6	1063.2856689631	1328.80297156295	1648.1812665268	1885.65036699532	2138.61563411629	2382.21402830068	2594.72945475101	2857.19237423418	3055.27396360504
6.25	1105.04982715426	1370.66571858175	1694.4117738792	1937.52791354659	2198.37028103471	2451.12251790502	2672.73403054946	2947.70873011802	3156.08428938846
6.5	1147.34643476706	1413.09966016665	1741.15670964224	1989.92189643232	2258.74463135666	2520.87693207208	2751.89582735296	3039.92199175843	3259.11544263611
6.75	1191.21871939658	1457.41048245398	1790.03977123274	2044.69470265193	2321.86092279614	2593.85939013389	2834.83461544944	3136.76318232353	3367.54850137223
7	1236.54860415418	1503.44097729196	1840.86290444481	2101.62007076416	2387.468043285	2669.80447233419	2921.28388044819	3237.98353524491	3481.16479160029
7.25	1280.54099702115	1547.78730859846	1889.45501145405	2155.9316733581	2450.14819642924	2742.65695132197	3004.62965154144	3336.28226565065	3592.15172401372
7.5	1319.85056963602	1586.46113293545	1930.98455309415	2202.12149350478	2503.63271358323	2805.38456011473	3077.15505887776	3423.08154071776	3691.2757147085
7.75	1349.62474531391	1613.7489014259	1958.57818869054	2232.36517401247	2539.00736170483	2847.95713006329	3127.81046451255	3486.02327374869	3765.16154887017
8	1364.97492396924	1623.99763708435	1965.50888052793	2239.02187224425	2547.55245021398	2860.51954249292	3145.67914352917	3512.79742355666	3800.39405268592
8.25	1362.10721826955	1612.94119765585	1946.79120788257	2216.45060467829	2522.81130173769	2835.7166259592	3122.5349150056	3493.99642808936	3786.60201567495
8.5	1339.29874705775	1578.81067004044	1900.49202281071	2162.49677955955	2462.28808374424	2770.61616692775	3054.97757182046	3425.53162262583	3719.09904703816
8.75	1299.96923107283	1525.88203788739	1831.94954499925	2083.28178857901	2372.9123237852	2672.88850003268	2951.28786682085	3316.38754221805	3607.36340256017
9	1256.90062366993	1469.28440797915	1759.43685521756	1999.61513048229	2278.36106082644	2569.11976877539	2840.70067955904	3199.20669730225	3486.70699523992
9.25	1222.58750817511	1423.56244088052	1700.34090890261	1931.25212765533	2201.14357657247	2484.69210954469	2751.28020354214	3105.59313983894	3391.57463747669
9.5	1207.62848468924	1400.84605713851	1669.00065034997	1894.44110354717	2159.80018094506	2440.61328598904	2706.40407798054	3062.14488444322	3351.2211161525
9.75	1222.01134352812	1412.3969090741	1678.58509289675	1904.05974095162	2171.3262879121	2456.23309262628	2727.75034835538	3093.8005031456	3393.35238973394
10	1267.23643953619	1459.56512904466	1730.3895768312	1961.48295329307	2237.32724086678	2533.55460468319	2817.84034413897	3203.98776549363	3522.31154501087
10.25	1335.61832257723	1533.16497730981	1813.2437753337	2053.95643331658	2343.28278012397	2656.30759866328	2958.86485390178	3373.02643217249	3717.0666183556
10.5	1418.51133701883	1623.05511198188	1914.96302618478	2167.60881725939	2473.3787297343	2806.68247557961	3131.19525213262	3578.98213788483	3953.93859544418
10.75	1505.65098539917	1717.39059128044	2021.47727358222	2286.47348781743	2609.39367116068	2964.0589416206	3311.94515189128	3795.9740939744	4204.67525362731
11	1584.44922237078	1801.83551546449	2115.92540498764	2391.47580292521	2729.545915209	3103.68225501396	3473.45906809836	3992.36632724151	4434.35713031069
11.25	1642.42497263048	1862.34343620487	2181.94200050693	2464.16067674493	2812.75259172406	3201.49318948195	3588.68423578004	4136.85660325078	4608.05419599291
11.5	1667.6760805219	1885.67367509459	2204.2510083244	2487.36351378397	2839.40216679265	3235.01505088771	3632.16628512442	4199.60626780477	4692.04497319566
11.75	1657.17128223536	1868.72069122995	2179.53278349889	2457.46289284547	2805.35076032922	3199.33005319425	3598.02780668549	4173.09106787851	4677.15974128474
12	1619.36874997616	1821.3161400425	2119.54845546127	2387.84659346112	2725.88475732251	3111.6912521406	3505.32338907318	4078.6629969403	4586.51437331903
12.25	1564.64286567418	1755.321793174	2038.30557029906	2294.39005637553	2619.13873265887	2992.67768843824	3376.98127298535	3942.43093334627	4448.82991140966
12.5	1504.24608645261	1683.45207968397	1950.6730014048	2193.88588680588	2504.29786895898	2864.15202776987	3237.53209016739	3792.70090227896	4295.66673009032
12.75	1447.89406475976	1616.57716577054	1869.25661004579	2100.52609732585	2397.57645800413	2744.65885571052	3107.91567826416	3653.93387170924	4154.65316909268
13	1399.40572917531	1558.89700281275	1798.85838954119	2019.6905285944	2305.12497669424	2641.27912313861	2996.21424902853	3535.76980997849	4036.93115016592
13.25	1359.57974714803	1511.22024202808	1740.33633067781	1952.31466335412	2228.01735066633	2555.29635957057	2903.9812633082	3440.2705211913	3945.16285967204
13.5	1328.91040337685	1474.01531670789	1694.15187919128	1898.88479911834	2166.81164177458	2487.40483108644	2832.11294470233	3368.7645895626	3881.24958776908
13.75	1307.60072809677	1447.42879106861	1660.3952676046	1859.46853244741	2121.58511334796	2437.74702661881	2780.88538154529	3321.88085523403	3846.36425369694
14	1295.59462807243	1431.32460891764	1638.83505840979	1833.77297696364	2092.00215647185	2405.99065238616	2750.03859714152	3299.64080827857	3841.05547061822
14.25	1291.53890925054	1424.14193029482	1627.61564802831	1819.69007933706	2075.65519954307	2389.41637360408	2736.58126127957	3298.80173629176	3862.13270195421
14.5	1293.84264485146	1424.07398090917	1624.61692705282	1814.82346580375	2069.80817532246	2384.91621323614	2737.05698365841	3315.52680164247	3905.71216281809
14.75	1300.51189926312	1428.8875169304	1627.25041096558	1816.26222938927	2071.13934417614	2388.69547473993	2747.19598140273	3344.94320697571	3966.67233913348
15	1309.23640322065	1436.02025069826	1632.57313936624	1820.70996296169	2075.88911057248	2396.44009568066	2762.09777092209	3381.33270846279	4038.83574293672
15.25	1318.96862182524	1444.31113609892	1639.25319605743	1826.6761432451	2082.35832736474	2406.20033005166	2779.55254939059	3422.18659872112	4119.79884126198
15.5	1330.9758921522	1455.13796174954	1648.84433664579	1835.88771812189	2092.51545246499	2420.26035978192	2802.23365610839	3471.00446032375	4214.47277233965
15.75	1346.61533026071	1469.9684356857	1662.99232091471	1850.16842716003	2108.43770333579	2441.03904632706	2832.9975275215	3531.6242026718	4328.48524599017
