age	C0.4	C2	C10	C25	C50	C75	C90	C98	C99.6
6	838.46127241215	1096.46722542984	1429.45160362202	1691.22678634453	1982.07801951042	2272.9292526763	2534.70443539881	2867.68881359099	3125.69476660868
6.25	845.699731784976	1102.12411778927	1433.06731397627	1693.23782444576	1982.3061502376	2271.37447602944	2531.54498649893	2862.48818268593	3118.91256869022
6.5	852.930242830188	1107.77485500564	1436.67918348464	1695.24684108245	1982.534280965	2269.82172084756	2528.38937844536	2857.29370692436	3112.13831909982
6.75	860.125548240427	1113.39832916367	1440.27404068242	1697.24690401893	1982.76241169339	2268.27791936784	2525.25078270435	2852.1264942231	3105.39927514634
7	867.27227259244	1118.98418240576	1443.84542220439	1699.23461153947	1982.9905424219	2266.74647330433	2522.13566263941	2846.99690243804	3098.70881225136
7.25	874.376344757953	1124.53700601799	1447.39619303878	1701.21147150577	1983.21867314613	2265.22587478649	2519.04115325348	2841.90034027427	3092.06100153431
7.5	881.437999631077	1130.05698189996	1450.92646669011	1703.17754365366	1983.44680386097	2263.71606406829	2515.96714103184	2836.83662582198	3085.45560809087
7.75	888.457450072243	1135.54427488793	1454.43634601426	1705.13288211323	1983.67493455866	2262.21698700409	2512.91352310307	2831.80559422939	3078.89241904508
8	895.434931035534	1140.99906692719	1457.92594454298	1707.07754663304	1983.90306523069	2260.72858382834	2509.88018591841	2826.80706353419	3072.37119942585
8.25	902.370667644544	1146.42153235033	1461.39537105765	1709.01159446146	1984.13119586853	2259.25079727561	2506.86702067942	2821.84085938673	3065.89172409252
8.5	909.264893607613	1151.81185213797	1464.84473848806	1710.93508503025	1984.35932646374	2257.78356789724	2503.87391443943	2816.90680078952	3059.45375931987
8.75	916.117841702864	1157.17020655031	1468.27415931444	1712.84807753448	1984.58745700773	2256.32683648098	2500.90075470102	2812.00470746515	3053.0570723126
9	922.929745149306	1162.49677618893	1471.68374622991	1714.75063128115	1984.81558749162	2254.88054370209	2497.94742875333	2807.13439879431	3046.70142983393
9.25	929.700836135935	1167.79174085759	1475.07361142945	1716.6428053147	1985.04371790575	2253.44463049681	2495.01382438205	2802.29569495392	3040.38659967557
9.5	936.431344630242	1173.05527863868	1478.44386603218	1718.52465811115	1985.27184823586	2252.01903836056	2492.09983043953	2797.48841783303	3034.11235184147
9.75	943.121499257846	1178.28756657504	1481.79462050781	1720.39624780387	1985.4999784658	2250.60370912773	2489.20533642378	2792.71239035655	3027.87845767375
10	949.771530777728	1183.48878336143	1485.12598635663	1722.25763306831	1985.72810857881	2249.19858408932	2486.33023080099	2787.9674337962	3021.6846863799
10.25	956.381672035293	1188.65910930818	1488.43807608684	1724.1088731101	1985.95623855751	2247.80360400492	2483.47440102818	2783.25336780684	3015.53080507973
10.5	962.952152366872	1193.79872200863	1491.73100051186	1725.95002624376	1986.1843683863	2246.41871052884	2480.63773626074	2778.57001476397	3009.41658440573
10.75	969.48319326832	1198.90779298558	1495.00486665893	1727.78114879342	1986.4124980545	2245.04384731557	2477.82012945006	2773.91720312341	3003.34180284067
11	975.975016598416	1203.98649404325	1498.25978173146	1729.60229717667	1986.64062755293	2243.6789579292	2475.0214733744	2769.29476106261	2997.30623850745
11.25	982.427862059426	1209.03501080493	1501.49586155805	1731.41353235308	1986.86875687774	2242.3239814024	2472.24165219743	2764.70250295055	2991.30965169605
11.5	988.841977332941	1214.05353507365	1504.71322582444	1733.21491731352	1987.09688602765	2240.97885474177	2469.48054623085	2760.14023698164	2985.35179472235
11.75	995.217625909212	1219.04227089494	1507.91200185632	1735.00651907051	1987.32501500285	2239.64351093518	2466.73802814937	2755.60775911075	2979.43240409648
12	1001.55509024414	1224.00143700158	1511.09232614502	1736.78840946133	1987.55314380532	2238.31787814931	2464.01396146561	2751.10485060905	2973.5511973665
12.25	1007.85465014807	1228.93125007804	1514.25433390423	1738.56065965157	1987.78127243853	2237.00188522549	2461.30821097283	2746.63129479902	2967.707894729
12.5	1014.11657817242	1233.83192118851	1517.39815684228	1740.32333896407	1988.00940091052	2235.69546285697	2458.62064497876	2742.18688063254	2961.90222364862
12.75	1020.34114231858	1238.70365787392	1520.52392446943	1742.07651556536	1988.23752923049	2234.39854289563	2455.95113399156	2737.77140058707	2956.13391614241
13	1026.52859620287	1243.54665653604	1523.6317593459	1743.82025396526	1988.46565741006	2233.11106085485	2453.29955547422	2733.38465828407	2950.40271861724
13.25	1032.67918479162	1248.36110687843	1526.72177985269	1745.55461647466	1988.69378546212	2231.83295444957	2450.66579107154	2729.0264640458	2944.70838613261
13.5	1038.7931631032	1253.14720638825	1529.79410922679	1747.27966795886	1988.92191339679	2230.56415883472	2448.04971756679	2724.69662040533	2939.05066369038
13.75	1044.87080151788	1257.90516444789	1532.84887812627	1748.99547718692	1989.15004121999	2229.30460525306	2445.4512043137	2720.39491799209	2933.42928092209
14	1050.91236940156	1262.63518965405	1535.88621671867	1750.7021126694	1989.37816893688	2228.05422520436	2442.8701211551	2716.12114821971	2927.8439684722
14.25	1056.91813393958	1267.33748891445	1538.90625411693	1752.39964236104	1989.60629655097	2226.81295074089	2440.306338985	2711.87510418749	2922.29445916236
14.5	1062.8883582823	1272.01226601203	1541.909117484	1754.08813319004	1989.8344240653	2225.58071494056	2437.7597306466	2707.65658211857	2916.7804898483
14.75	1068.82328224726	1276.65970666088	1544.89492270765	1755.76764615034	1990.06255148279	2224.35745681524	2435.23018025793	2703.4653963047	2911.30182071832
