age	C0.4	C2	C10	C25	C50	C75	C90	C98	C99.6
6	1441.14608891827	1580.47608507442	1760.29640158623	1901.66188085485	2058.72919160885	2215.79650236286	2357.16198163147	2536.98229814329	2676.31229429944
6.25	1410.559319437	1554.73808208517	1740.81625224903	1887.10133402906	2049.63468034171	2212.16802665436	2358.45310843438	2544.53127859825	2688.71004124641
6.5	1379.85196092757	1528.90669558673	1721.2778310453	1872.51011830335	2040.54016907454	2208.57021984573	2359.80250710377	2552.17364256234	2701.22837722151
6.75	1348.6104907252	1502.66169580244	1701.48131268501	1857.78306419906	2031.44565780725	2205.10825141544	2361.41000292949	2560.22961981206	2714.2808248893
7	1316.66021279766	1475.8677990437	1681.34227933982	1842.87574200961	2022.35114653972	2201.82655106982	2363.36001373961	2568.83449403573	2728.04208028178
7.25	1284.17945901036	1448.6631045691	1660.94690577041	1827.83350612746	2013.25663527169	2198.67976441592	2365.56636477297	2577.85016597427	2742.33381153301
7.5	1251.28235043258	1421.13598713442	1640.3503383512	1812.68538048357	2004.16212400294	2195.63886752231	2367.97390965467	2587.18826087146	2757.04189757329
7.75	1218.14825331916	1393.42534702398	1619.63925168776	1797.47698254238	1995.06761273332	2192.65824292426	2370.49597377888	2596.70987844266	2771.98697214748
8	1184.99019470622	1365.69615125414	1598.91658618187	1782.2624905732	1985.97310146277	2189.68371235235	2373.02961674368	2606.25005167141	2786.95600821932
8.25	1152.0463490564	1338.13284087607	1578.29743414919	1767.10247848452	1976.87859019134	2186.65470189817	2375.4597462335	2615.62433950661	2801.71083132629
8.5	1119.57680350458	1310.93682599916	1557.90747669895	1752.06309314267	1967.78407891924	2183.5050646958	2377.66068113953	2624.63133183932	2815.99135433389
8.75	1087.88624760044	1284.3440566082	1537.89394802856	1737.22182495837	1958.68956764667	2180.15731033497	2379.48518726477	2633.03507868514	2829.49288769289
9	1057.35276011481	1258.64731491484	1518.43954598388	1722.67482911399	1949.59505637384	2176.51528363368	2380.75056676379	2640.54279783283	2841.83735263286
